agricultureStructureIndicator,asOfDate,baseFloodElevation,basementEnclosureCrawlspace,reportedCity,condominiumIndicator,policyCount,countyCode,communityRatingSystemDiscount,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,censusTract,floodZone,houseWorship,latitude,longitude,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,state,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,reportedZipcode,primaryResidence,id
0,2021-07-25T01:39:04Z,NA,4,Temporarily Unavailable,N,1,51001,NA,2012-10-29T04:00:00Z,0,NA,NA,51001090300,AE,0,37.9,-75.7,2,NA,0,2,0,NA,6,1959-01-12T05:00:00Z,1997-06-27T04:00:00Z,2605.72,NA,NA,0,1,0,VA,120000,21000,2012,23427,0,613f488bf2b55a0837ea7524
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,3,1,51001090600,A06,0,37.7,-75.8,4,NA,8.3,2,0,NA,1,1988-07-01T04:00:00Z,1998-02-13T05:00:00Z,257.93,802.99,NA,1,1,0,VA,115000,10000,1999,23417,0,613f488bf2b55a0837ea796f
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,3,1,51001090700,A06,0,37.6,-75.9,3,4.6,8.6,1,0,10,1,1998-02-26T05:00:00Z,1998-03-24T05:00:00Z,NA,79,NA,1,1,0,VA,104000,30000,1999,23420,1,613f488bf2b55a0837ea79b8
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,NA,1999-09-16T04:00:00Z,0,1,NA,51001090300,A06,0,37.9,-75.7,4,NA,0,2,0,NA,1,1950-07-01T04:00:00Z,1998-05-05T04:00:00Z,5936.12,NA,NA,0,1,0,VA,27400,0,1999,23427,1,613f488bf2b55a0837ea79ca
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,NA,2012-10-29T04:00:00Z,0,NA,NA,51001090300,AE,0,37.9,-75.7,0,NA,0,1,0,NA,6,1959-01-12T05:00:00Z,1997-06-27T04:00:00Z,8449.4,NA,NA,0,1,0,VA,50000,0,2012,23427,0,613f488bf2b55a0837ea7564
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1998-02-05T05:00:00Z,0,1,NA,51001090100,A09,0,37.9,-75.4,6,NA,0,5,0,NA,1,1970-07-01T04:00:00Z,1997-08-21T04:00:00Z,448.48,NA,NA,0,1,0,VA,10000,5000,1998,23336,1,613f488bf2b55a0837ea75b7
0,2021-07-25T01:39:04Z,9,NA,Temporarily Unavailable,N,1,51001,6,2009-11-13T05:00:00Z,1,3,1,51001090100,A09,0,37.9,-75.4,3,6.8,9.9,1,0,15,1,1970-08-01T04:00:00Z,1997-07-31T04:00:00Z,5061.37,2587.06,NA,0,1,0,VA,250000,100000,2009,23336,0,613f488bf2b55a0837ea75fe
0,2021-07-25T01:39:04Z,9,NA,Temporarily Unavailable,N,1,51001,6,2011-08-27T04:00:00Z,1,3,1,51001090100,A09,0,37.9,-75.4,3,6.8,9.9,1,0,15,1,1970-08-01T04:00:00Z,1997-07-31T04:00:00Z,NA,NA,NA,0,1,0,VA,250000,100000,2011,23336,0,613f488bf2b55a0837ea75ff
0,2021-07-25T01:39:04Z,9,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,3,1,51001090100,A09,0,37.9,-75.4,3,6.8,9.9,1,0,15,1,1970-08-01T04:00:00Z,1997-07-31T04:00:00Z,4259.75,NA,NA,0,1,0,VA,250000,100000,2012,23336,0,613f488bf2b55a0837ea7600
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,1,NA,51001090600,A06,0,37.7,-75.8,3,NA,0,1,0,NA,1,1974-06-01T04:00:00Z,1999-03-27T05:00:00Z,15748.47,6949.67,NA,0,1,0,VA,100000,20000,1999,23417,1,613f488cf2b55a0837ea8011
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,3,1,51001090600,A06,0,37.7,-75.8,3,3.8,7.5,1,0,10,1,1999-01-01T05:00:00Z,1999-03-12T05:00:00Z,12703.87,1129.58,NA,1,1,0,VA,55000,30000,1999,23417,1,613f488cf2b55a0837ea803e
0,2021-07-25T01:39:04Z,13,NA,Temporarily Unavailable,N,1,51131,NA,2003-09-18T04:00:00Z,1,3,1,51131930300,V11,0,37.3,-75.9,0,5.2,14.1,1,0,10,1,2034-03-15T04:00:00Z,1999-03-26T05:00:00Z,7942.72,NA,NA,0,1,0,VA,90000,0,2003,23310,0,613f488cf2b55a0837ea80a8
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,3,2,51001090600,A06,0,37.8,-75.8,0,3.9,9.8,1,0,10,1,1950-01-01T05:00:00Z,1999-04-13T04:00:00Z,6911.32,NA,15000,0,1,0,VA,23000,0,1999,23417,1,613f488cf2b55a0837ea80e9
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,8,2000-08-04T04:00:00Z,1,3,4,51001090100,A09,0,37.9,-75.4,4,8.4,10.8,2,0,10,1,2040-01-01T05:00:00Z,1999-03-19T05:00:00Z,1956.62,1042.5,NA,0,1,0,VA,140000,20000,2000,23336,0,613f488cf2b55a0837ea8117
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,8,2012-08-25T04:00:00Z,1,3,4,51001090100,A09,0,37.9,-75.4,4,8.4,10.8,2,0,10,1,2040-01-01T05:00:00Z,1999-03-19T05:00:00Z,NA,2500,NA,0,1,0,VA,250000,21000,2012,23336,0,613f488cf2b55a0837ea8118
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,3,0,51001090600,A06,0,37.8,-75.8,0,NA,8.2,1,0,10,1,1992-04-02T05:00:00Z,1999-04-08T04:00:00Z,NA,NA,NA,1,1,0,VA,68000,0,1999,23417,1,613f488cf2b55a0837ea8123
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,1,NA,51001090600,A06,0,37.8,-75.8,0,NA,0,1,0,NA,1,2035-03-03T05:00:00Z,1999-04-22T04:00:00Z,13527.8,NA,NA,0,1,0,VA,89000,0,1999,23417,1,613f488cf2b55a0837ea8127
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,6,2009-11-13T05:00:00Z,0,1,NA,51001090700,A06,0,37.7,-75.8,2,NA,0,3,0,NA,1,2000-01-01T05:00:00Z,1999-03-26T05:00:00Z,9011.68,NA,NA,0,1,0,VA,250000,38300,2009,23389,1,613f488cf2b55a0837ea8177
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,8,2012-10-29T04:00:00Z,1,1,NA,51001090100,AE,0,37.9,-75.4,4,NA,0,3,0,60,2,2028-01-01T05:00:00Z,1999-06-20T04:00:00Z,1634.4,NA,NA,0,1,0,VA,32200,25600,2012,23336,0,613f488cf2b55a0837ea81e0
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,1,NA,51001990700,A06,0,37.6,-75.8,4,NA,0,2,0,10,1,2001-04-01T05:00:00Z,1999-06-27T04:00:00Z,NA,12170.33,NA,0,1,0,VA,160000,100000,1999,23422,1,613f488cf2b55a0837ea81fa
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,3,2,51001090600,A06,0,37.8,-75.8,3,3.2,9.6,1,0,10,1,2040-07-01T04:00:00Z,1999-06-02T04:00:00Z,19425.81,5000,15000,0,1,0,VA,20000,5000,1999,23417,1,613f488cf2b55a0837ea8246
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,8,1999-09-16T04:00:00Z,0,NA,NA,51131930300,B,0,37.3,-76,4,NA,0,2,0,10,4,1950-06-01T04:00:00Z,1999-06-22T04:00:00Z,5094.77,NA,NA,0,1,0,VA,75000,0,1999,23310,0,613f488cf2b55a0837ea82cc
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,8,1999-09-16T04:00:00Z,0,NA,NA,51131930300,A05,0,37.3,-76,3,NA,0,1,0,10,4,1950-06-01T04:00:00Z,1999-06-21T04:00:00Z,10432.48,NA,NA,0,1,0,VA,25000,0,1999,23310,0,613f488cf2b55a0837ea82cd
0,2021-07-25T01:39:04Z,9,2,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,3,-4,NA,A06,0,37.6,-75.8,2,4.7,4.8,2,0,54,1,1986-07-01T04:00:00Z,1999-07-16T04:00:00Z,109.95,2205,NA,1,2,0,VA,145000,15000,1999,23422,1,613f488cf2b55a0837ea8310
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,3,2,51001090600,A06,0,37.8,-75.8,0,3.4,10.4,1,0,10,1,1954-03-03T05:00:00Z,1999-08-27T04:00:00Z,17388.22,NA,NA,0,1,0,VA,69000,0,1999,23417,1,613f488cf2b55a0837ea8449
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,1999-11-23T05:00:00Z,1,3,2,51001090600,A06,0,37.8,-75.8,0,3.4,10.4,1,0,10,1,1954-03-03T05:00:00Z,1999-08-27T04:00:00Z,NA,NA,2645,0,1,0,VA,69000,0,1999,23417,1,613f488cf2b55a0837ea846a
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,1,NA,51001090500,A06,0,37.8,-75.7,4,NA,0,2,0,NA,1,2020-07-01T04:00:00Z,1999-09-07T04:00:00Z,1992.65,NA,NA,0,1,0,VA,50000,15000,1999,23421,0,613f488cf2b55a0837ea8496
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,1,NA,51001090500,A06,0,37.8,-75.7,4,NA,0,2,0,NA,1,2020-07-01T04:00:00Z,1999-09-07T04:00:00Z,42444.46,3514.18,NA,0,1,0,VA,107400,22300,2012,23421,0,613f488cf2b55a0837ea8497
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,1,NA,0,51001090600,A06,0,37.7,-75.8,3,4.1,6.7,1,0,10,1,1950-01-01T05:00:00Z,1999-08-31T04:00:00Z,2855.8,6114.15,NA,0,1,0,VA,115000,10000,1999,23417,1,613f488cf2b55a0837ea849c
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,2009-12-26T05:00:00Z,1,NA,NA,51131930100,X,0,37.5,-75.9,7,NA,0,2,0,54,1,1978-06-01T04:00:00Z,1999-10-27T04:00:00Z,4214.26,NA,NA,1,7,0,VA,250000,100000,2009,23413,1,613f488cf2b55a0837ea850d
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,8,2009-11-13T05:00:00Z,1,1,NA,51001090100,AE,0,37.9,-75.4,0,NA,0,2,0,50,1,1965-01-01T05:00:00Z,1999-10-25T04:00:00Z,2751.72,NA,NA,0,1,0,VA,250000,0,2009,23336,0,613f488cf2b55a0837ea8627
0,2021-07-25T01:39:04Z,5,NA,Temporarily Unavailable,N,1,51001,NA,2012-10-29T04:00:00Z,1,3,0,51001090600,A03,0,37.7,-75.8,3,2.9,5.3,1,0,10,4,1989-02-01T05:00:00Z,2000-01-14T05:00:00Z,6322.43,NA,NA,1,1,0,VA,53100,6800,2012,23417,0,613f488cf2b55a0837ea86c8
0,2021-07-25T01:39:04Z,10,NA,Temporarily Unavailable,N,1,51131,NA,2012-10-29T04:00:00Z,1,3,2,51131930100,A07,0,37.5,-75.9,3,7.2,12,1,0,15,1,1971-06-01T04:00:00Z,1999-12-09T05:00:00Z,6909.87,NA,NA,0,1,0,VA,168500,10700,2012,23398,1,613f488cf2b55a0837ea889f
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,NA,NA,51001090300,AE,0,37.9,-75.7,0,NA,0,1,0,NA,1,1970-07-01T04:00:00Z,2000-03-02T05:00:00Z,4284.78,NA,NA,0,1,0,VA,133000,0,2012,23442,1,613f488cf2b55a0837ea88c0
0,2021-07-25T01:39:04Z,5,NA,Temporarily Unavailable,N,1,51001,6,2011-08-27T04:00:00Z,1,NA,-2,51001090700,AE,0,37.6,-75.9,7,2.5,3,3,0,60,1,2000-07-01T04:00:00Z,2000-03-17T05:00:00Z,1347.4,NA,NA,0,1,0,VA,250000,100000,2011,23358,1,613f488cf2b55a0837ea8907
0,2021-07-25T01:39:04Z,5,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,NA,-2,51001090700,AE,0,37.6,-75.9,7,2.5,3,3,0,60,1,2000-07-01T04:00:00Z,2000-03-17T05:00:00Z,14398.79,NA,NA,0,1,0,VA,250000,100000,2012,23358,1,613f488cf2b55a0837ea8912
0,2021-07-25T01:39:04Z,5,NA,Temporarily Unavailable,N,1,51001,6,2018-10-12T04:00:00Z,1,NA,-2,51001090700,AE,0,37.6,-75.9,7,2.5,3,3,0,60,1,2000-07-01T04:00:00Z,2000-03-17T05:00:00Z,24842.26,1179.28,NA,0,W,0,VA,250000,100000,2018,23358,1,613f488cf2b55a0837ea8913
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,8,2003-09-18T04:00:00Z,0,1,NA,51001090800,A09,0,37.6,-75.7,2,NA,0,2,0,NA,1,2010-01-01T05:00:00Z,2000-04-01T05:00:00Z,19695.29,NA,NA,0,1,0,VA,50000,0,2003,23480,1,613f488cf2b55a0837ea8951
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,8,2011-08-27T04:00:00Z,0,1,NA,51001090800,A09,0,37.6,-75.7,2,NA,0,2,0,NA,1,2010-01-01T05:00:00Z,2000-04-01T05:00:00Z,NA,NA,NA,0,1,0,VA,50000,0,2011,23480,1,613f488cf2b55a0837ea8952
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,1,NA,51001090100,A09,0,37.9,-75.4,6,NA,0,5,0,60,1,1977-01-01T05:00:00Z,2000-05-03T04:00:00Z,NA,NA,NA,0,1,0,VA,39900,11600,2012,23336,0,613f488cf2b55a0837ea8a72
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,NA,2006-09-01T04:00:00Z,1,1,NA,51001090600,AE,0,37.8,-76,2,NA,0,3,0,50,6,1978-06-01T04:00:00Z,2000-06-13T04:00:00Z,23417.57,NA,NA,0,1,1,VA,106700,0,2006,23440,0,613f488cf2b55a0837ea8b19
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,NA,2012-10-30T04:00:00Z,1,1,NA,51001090600,AE,0,37.8,-76,2,NA,0,3,0,50,6,1978-06-01T04:00:00Z,2000-06-13T04:00:00Z,21415.05,NA,NA,0,1,1,VA,117400,23000,2012,23440,0,613f488cf2b55a0837ea8b1a
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,1,NA,51001090300,A06,0,37.9,-75.7,6,NA,0,5,0,NA,1,1974-01-01T05:00:00Z,2000-07-26T04:00:00Z,16712.69,2203.95,NA,0,1,0,VA,18700,9500,2012,23426,0,613f488cf2b55a0837ea8b4a
0,2021-07-25T01:39:04Z,13,2,Temporarily Unavailable,N,1,51131,NA,2003-09-18T04:00:00Z,1,3,-10,51131930300,V11,0,37.2,-75.9,2,4.4,3.4,3,0,50,1,2002-01-01T05:00:00Z,2000-07-19T04:00:00Z,1112.16,NA,NA,1,1,0,VA,250000,0,2003,23443,1,613f488cf2b55a0837ea8be7
0,2021-07-25T01:39:04Z,10,NA,Temporarily Unavailable,N,1,51131,NA,2003-09-18T04:00:00Z,1,NA,2,51131930200,A09,0,37.4,-75.8,3,5.2,11.7,1,0,15,1,1975-07-01T04:00:00Z,2000-09-10T04:00:00Z,8123.31,3626.12,NA,0,1,0,VA,70000,17400,2003,23480,1,613f488cf2b55a0837ea8c4d
0,2021-07-25T01:39:04Z,10,NA,Temporarily Unavailable,N,1,51131,NA,2011-08-27T04:00:00Z,1,NA,2,51131930200,A09,0,37.4,-75.8,3,5.2,11.7,1,0,15,1,1975-07-01T04:00:00Z,2000-09-10T04:00:00Z,18906.31,NA,NA,0,1,0,VA,150000,50000,2011,23480,1,613f488cf2b55a0837ea8c4e
0,2021-07-25T01:39:04Z,4,4,Temporarily Unavailable,N,1,51001,8,2016-01-23T05:00:00Z,0,NA,-1,51001090100,AE,0,37.9,-75.4,2,2.7,2.5,2,0,80,1,1990-01-01T05:00:00Z,2014-03-28T04:00:00Z,NA,NA,NA,1,2,0,VA,130900,5200,2016,23336,1,613f488df2b55a0837ea9023
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2018-10-12T04:00:00Z,1,NA,NA,51001090600,AE,0,37.7,-75.8,7,NA,0,2,0,50,1,1950-07-01T04:00:00Z,2014-10-30T04:00:00Z,75000,NA,NA,0,1,0,VA,75000,20000,2018,23417,1,613f488df2b55a0837ea91db
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2016-10-09T04:00:00Z,1,NA,NA,51001090700,X,0,37.6,-75.9,7,NA,0,3,0,60,1,1991-06-01T04:00:00Z,2003-09-22T04:00:00Z,NA,NA,NA,1,7,0,VA,250000,100000,2016,23420,1,613f488df2b55a0837ea943b
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,2018-10-11T04:00:00Z,1,NA,-5,51001090600,AE,0,37.8,-75.7,2,2.9,3.3,3,0,50,1,1969-07-01T04:00:00Z,2016-09-19T04:00:00Z,33436.12,4141.68,NA,0,W,0,VA,250000,37800,2018,23421,0,613f488df2b55a0837ea9745
0,2021-07-25T01:39:04Z,4,4,Temporarily Unavailable,N,1,51001,8,2012-10-29T04:00:00Z,0,1,-3,51001090100,AE,0,38,-75.3,3,2,1.3,2,0,80,1,1964-01-01T05:00:00Z,2001-01-13T05:00:00Z,NA,NA,NA,0,1,0,VA,129900,16300,2012,23336,0,613f488ef2b55a0837eaa8fd
0,2021-07-25T01:39:04Z,9,2,Temporarily Unavailable,N,1,51131,NA,2003-09-18T04:00:00Z,1,NA,-3,51131930100,AE,0,37.5,-75.8,7,5.8,5.8,2,0,54,1,1984-07-01T04:00:00Z,2001-03-05T05:00:00Z,1238.5,NA,NA,1,2,0,VA,210000,10000,2003,23486,1,613f488ef2b55a0837eaaa07
0,2021-07-25T01:39:04Z,6,NA,Temporarily Unavailable,N,1,51001,6,2011-08-31T04:00:00Z,1,NA,-3,51001090600,AE,0,37.7,-75.8,7,2.7,2.8,2,0,54,1,1974-01-19T04:00:00Z,2001-04-06T04:00:00Z,6271.12,NA,NA,0,1,0,VA,250000,31500,2011,23417,1,613f488ef2b55a0837eaaa8a
0,2021-07-25T01:39:04Z,6,NA,Temporarily Unavailable,N,1,51001,6,2018-10-12T04:00:00Z,1,NA,-3,51001090600,AE,0,37.7,-75.8,7,2.7,2.8,2,0,54,1,1974-01-19T04:00:00Z,2001-04-06T04:00:00Z,15379.38,3469.06,NA,0,W,0,VA,250000,38300,2018,23417,1,613f488ef2b55a0837eaaa8d
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2011-08-27T04:00:00Z,1,1,NA,51001090300,AE,0,37.9,-75.6,0,NA,0,2,0,50,1,1950-07-01T04:00:00Z,2001-06-21T04:00:00Z,29875.17,NA,NA,0,1,0,VA,66600,0,2011,23409,0,613f488ef2b55a0837eaab52
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,1,1,NA,51001090300,AE,0,37.9,-75.6,0,NA,0,2,0,50,1,1950-07-01T04:00:00Z,2001-06-21T04:00:00Z,66600,NA,NA,0,1,0,VA,66600,0,2012,23409,0,613f488ef2b55a0837eaab5f
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,NA,2012-10-29T04:00:00Z,1,NA,5,51001090300,A06,0,37.9,-75.7,4,3.2,12.6,2,0,10,1,1995-06-01T04:00:00Z,2001-07-25T04:00:00Z,NA,NA,NA,1,1,0,VA,250000,100000,2012,23427,1,613f488ef2b55a0837eaacb4
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,3,0,51001090300,A06,0,37.9,-75.7,3,3.5,7.6,1,0,NA,1,1992-02-01T05:00:00Z,2001-08-27T04:00:00Z,20179.04,NA,NA,1,1,0,VA,250000,10000,2012,23426,0,613f488ef2b55a0837eaae8b
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2009-11-13T05:00:00Z,1,1,NA,51001090100,A09,0,37.9,-75.4,6,NA,0,5,0,50,1,1977-01-01T05:00:00Z,2000-10-20T04:00:00Z,1191.4,NA,NA,0,1,0,VA,61500,24500,2009,23336,1,613f488ef2b55a0837eaa7af
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,2003-09-18T04:00:00Z,0,1,NA,51131930300,A09,0,37.3,-75.9,4,NA,0,2,0,NA,1,2040-05-01T04:00:00Z,2001-10-29T05:00:00Z,28964.19,2855.28,NA,0,1,0,VA,154000,73500,2003,23310,0,613f488ef2b55a0837eaaf17
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51131,NA,2009-11-12T05:00:00Z,0,1,NA,51131930300,A09,0,37.3,-75.9,4,NA,0,2,0,NA,1,2040-05-01T04:00:00Z,2001-10-29T05:00:00Z,NA,NA,NA,0,1,0,VA,150000,25000,2009,23310,0,613f488ef2b55a0837eaaf18
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51001,6,2009-11-13T05:00:00Z,1,1,NA,51001090600,A06,0,37.7,-75.8,2,NA,0,2,0,50,1,2000-06-01T04:00:00Z,2001-10-31T05:00:00Z,NA,NA,NA,0,1,0,VA,162000,35000,2009,23417,1,613f488ef2b55a0837eaaf58
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,2006-09-05T04:00:00Z,0,3,0,51001090100,A10,0,37.9,-75.3,0,3.2,7.7,1,0,NA,1,1983-01-01T05:00:00Z,2000-12-01T05:00:00Z,NA,NA,NA,0,1,0,VA,138600,0,2006,23336,1,613f488ef2b55a0837eaa88e
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,2009-11-13T05:00:00Z,0,3,0,51001090100,A10,0,37.9,-75.3,0,3.2,7.7,1,0,NA,1,1983-01-01T05:00:00Z,2000-12-01T05:00:00Z,1843.38,NA,NA,0,1,0,VA,250000,0,2009,23336,1,613f488ef2b55a0837eaa890
0,2021-07-25T01:39:04Z,8,NA,Temporarily Unavailable,N,1,51001,6,2009-11-19T05:00:00Z,0,3,0,51001090100,A10,0,37.9,-75.3,0,3.2,7.7,1,0,NA,1,1983-01-01T05:00:00Z,2000-12-01T05:00:00Z,NA,NA,NA,0,1,0,VA,250000,0,2009,23336,1,613f488ef2b55a0837eaa892
0,2021-07-25T01:39:04Z,NA,2,Temporarily Unavailable,N,1,51131,8,2006-09-01T04:00:00Z,0,1,NA,51131930300,B,0,37.3,-76,0,NA,0,3,0,NA,1,2016-02-11T05:00:00Z,2001-12-07T05:00:00Z,3176.66,NA,NA,0,1,0,VA,250000,0,2006,23310,1,613f488ef2b55a0837eab03f
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-16T04:00:00Z,0,3,1,51001090600,AE,0,37.8,-75.8,3,3.6,7.6,1,0,NA,1,1950-07-01T04:00:00Z,1997-09-25T04:00:00Z,52011.49,27391.75,NA,0,1,0,VA,203500,31500,1999,23417,1,613f488ef2b55a0837eab321
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,1999-09-17T04:00:00Z,0,3,1,51001090600,AE,0,37.8,-75.8,3,3.6,7.6,1,0,NA,1,1950-07-01T04:00:00Z,1997-09-25T04:00:00Z,NA,NA,NA,0,1,0,VA,203500,31500,1999,23417,1,613f488ef2b55a0837eab322
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,2001-01-09T05:00:00Z,0,3,1,51001090600,AE,0,37.8,-75.8,3,3.6,7.6,1,0,NA,1,1950-07-01T04:00:00Z,1997-09-25T04:00:00Z,NA,NA,15000,0,1,0,VA,246300,34800,2001,23417,1,613f488ef2b55a0837eab323
0,2021-07-25T01:39:04Z,7,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,3,1,51001090600,AE,0,37.8,-75.8,3,3.6,7.6,1,0,NA,1,1950-07-01T04:00:00Z,1997-09-25T04:00:00Z,21333.33,896.93,NA,0,1,0,VA,250000,100000,2012,23417,1,613f488ef2b55a0837eab324
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-29T04:00:00Z,0,NA,NA,51001090500,C,0,37.8,-75.7,0,NA,0,1,0,NA,1,1981-07-01T04:00:00Z,2001-05-28T04:00:00Z,5449.61,NA,NA,0,1,0,VA,83500,0,2012,23308,1,613f488ef2b55a0837eab502
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2009-11-13T05:00:00Z,1,1,NA,51001090600,A06,0,37.7,-75.8,2,NA,0,3,0,50,1,1955-01-01T05:00:00Z,2002-11-12T05:00:00Z,12197.44,2778.25,NA,0,1,0,VA,162800,14800,2009,23417,1,613f488ef2b55a0837eaba9e
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2009-12-19T05:00:00Z,1,1,NA,51001090600,A06,0,37.7,-75.8,2,NA,0,3,0,50,1,1955-01-01T05:00:00Z,2002-11-12T05:00:00Z,NA,NA,NA,0,1,0,VA,162800,14800,2009,23417,1,613f488ef2b55a0837eaba9f
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2011-08-27T04:00:00Z,1,1,NA,51001090600,A06,0,37.7,-75.8,2,NA,0,3,0,50,1,1955-01-01T05:00:00Z,2002-11-12T05:00:00Z,11155.79,1096.21,NA,0,1,0,VA,162800,14800,2011,23417,1,613f488ef2b55a0837eabaa0
0,2021-07-25T01:39:04Z,NA,NA,Temporarily Unavailable,N,1,51001,6,2012-10-30T04:00:00Z,1,1,NA,51001090600,A06,0,37.7,-75.8,2,NA,0,3,0,50,1,1955-01-01T05:00:00Z,2002-11-12T05:00:00Z,18478.63,5079.69,NA,0,1,0,VA,162800,14800,2012,23417,1,613f488ef2b55a0837eabaa1
